file,district_name,field,current_value,backup_value
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Height,20,12
Rutland_Mendon_rev.geojson,Mendon,ADU_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,PRD_Allowance,Allowed/Conditional,Prohibited
Rutland_Mendon_rev.geojson,Mendon,PRD_Mobile_or_Manufactured_Home_Park,Yes,No
Rutland_Mendon_rev.geojson,Mendon,Notes,"Two family only allowed if owner occupied.
Frontage is 65 feet per acre up to 500 feet.",Frontage is 65 feet per acre up to 500 feet.
Rutland_Mendon_rev.geojson,Mendon,PUD_Allowance,t,f
Rutland_Mendon_rev.geojson,Mendon,F1F_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,F2F_Allowance,Allowed/Conditional,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F3F_Allowance,Public Hearing,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F4F_Allowance,Public Hearing,Prohibited
Rutland_Mendon_rev.geojson,Mendon,District_Name,Residential I,Wheelerville
Rutland_Mendon_rev.geojson,Mendon,Abbreviated_District_Name,RESIDENTIAL 2,WHEELERVILLE
Rutland_Mendon_rev.geojson,Mendon,F1F_Min_Lot,2,5
Rutland_Mendon_rev.geojson,Mendon,F1F_Front_Setback,50,100
Rutland_Mendon_rev.geojson,Mendon,F1F_Side_Setback,25,50
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Lot_Impervious_Coverage,50,30
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Stories,3,2
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Height,20,12
Rutland_Mendon_rev.geojson,Mendon,ADU_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,PRD_Allowance,Allowed/Conditional,Prohibited
Rutland_Mendon_rev.geojson,Mendon,PRD_Mobile_or_Manufactured_Home_Park,Yes,No
Rutland_Mendon_rev.geojson,Mendon,Notes,"Two family only allowed if owner occupied.
Frontage is 65 feet per acre up to 500 feet.",Frontage is 65 feet per acre up to 500 feet.
Rutland_Mendon_rev.geojson,Mendon,PUD_Allowance,t,f
Rutland_Mendon_rev.geojson,Mendon,F1F_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,F2F_Allowance,Allowed/Conditional,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F3F_Allowance,Public Hearing,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F4F_Allowance,Public Hearing,Prohibited
Rutland_Mendon_rev.geojson,Mendon,District_Name,Residential II,Wheelerville
Rutland_Mendon_rev.geojson,Mendon,Abbreviated_District_Name,RESIDENTIAL 3,WHEELERVILLE
Rutland_Mendon_rev.geojson,Mendon,F1F_Min_Lot,3,5
Rutland_Mendon_rev.geojson,Mendon,F1F_Front_Setback,50,100
Rutland_Mendon_rev.geojson,Mendon,F1F_Side_Setback,25,50
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Lot_Impervious_Coverage,50,30
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Stories,3,2
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Height,20,12
Rutland_Mendon_rev.geojson,Mendon,ADU_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,PRD_Allowance,Allowed/Conditional,Prohibited
Rutland_Mendon_rev.geojson,Mendon,PRD_Mobile_or_Manufactured_Home_Park,Yes,No
Rutland_Mendon_rev.geojson,Mendon,Notes,"Two family only allowed if owner occupied.
Frontage is 65 feet per acre up to 500 feet.",Frontage is 65 feet per acre up to 500 feet.
Rutland_Mendon_rev.geojson,Mendon,PUD_Allowance,t,f
Rutland_Mendon_rev.geojson,Mendon,F1F_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,F2F_Allowance,Allowed/Conditional,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F3F_Allowance,Public Hearing,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F4F_Allowance,Public Hearing,Prohibited
Rutland_Mendon_rev.geojson,Mendon,District_Name,Residential III,Wheelerville
Rutland_Mendon_rev.geojson,Mendon,LAST_UPDATE,2024-04-14,2024-04-12
Rutland_Mendon_rev.geojson,Mendon,Abbreviated_District_Name,RIDGELINE,WHEELERVILLE
Rutland_Mendon_rev.geojson,Mendon,Overlay_District,Yes,No
Rutland_Mendon_rev.geojson,Mendon,District_Type,Nonresidential,Primarily Residential
Rutland_Mendon_rev.geojson,Mendon,ADU_Allowance,Not Mentioned,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,ADU_Owner_Occupancy_Required,No,Yes
Rutland_Mendon_rev.geojson,Mendon,PRD_Allowance,Not Mentioned,Prohibited
Rutland_Mendon_rev.geojson,Mendon,Notes,"Does not include 25% slope district in map.
This district changes base district permissions to public hearing.",Frontage is 65 feet per acre up to 500 feet.
Rutland_Mendon_rev.geojson,Mendon,F1F_Allowance,Overlay,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,F2F_Allowance,Overlay,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F3F_Allowance,Overlay,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F4F_Allowance,Overlay,Prohibited
Rutland_Mendon_rev.geojson,Mendon,District_Name,Ridgeline Overlay District,Wheelerville
Rutland_Mendon_rev.geojson,Mendon,Abbreviated_District_Name,ROBINWOOD,WHEELERVILLE
Rutland_Mendon_rev.geojson,Mendon,F1F_Min_Lot,1,5
Rutland_Mendon_rev.geojson,Mendon,F1F_Front_Setback,50,100
Rutland_Mendon_rev.geojson,Mendon,F1F_Side_Setback,25,50
Rutland_Mendon_rev.geojson,Mendon,F1F_Rear_Setback,25,50
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Lot_Impervious_Coverage,50,30
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Stories,3,2
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Height,20,12
Rutland_Mendon_rev.geojson,Mendon,ADU_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,Notes,"Two family only allowed if owner occupied.
Frontage is 65 feet per acre up to 500 feet.",Frontage is 65 feet per acre up to 500 feet.
Rutland_Mendon_rev.geojson,Mendon,F1F_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,F2F_Allowance,Allowed/Conditional,Prohibited
Rutland_Mendon_rev.geojson,Mendon,District_Name,Robinwood Residential,Wheelerville
Rutland_Mendon_rev.geojson,Mendon,Abbreviated_District_Name,RURAL,WHEELERVILLE
Rutland_Mendon_rev.geojson,Mendon,District_Type,Mixed with Residential,Primarily Residential
Rutland_Mendon_rev.geojson,Mendon,F1F_Min_Lot,3,5
Rutland_Mendon_rev.geojson,Mendon,F1F_Front_Setback,50,100
Rutland_Mendon_rev.geojson,Mendon,F1F_Side_Setback,25,50
Rutland_Mendon_rev.geojson,Mendon,District_Name,Rural,Wheelerville
Rutland_Mendon_rev.geojson,Mendon,Abbreviated_District_Name,SKI,WHEELERVILLE
Rutland_Mendon_rev.geojson,Mendon,District_Type,Mixed with Residential,Primarily Residential
Rutland_Mendon_rev.geojson,Mendon,F1F_Min_Lot,15,5
Rutland_Mendon_rev.geojson,Mendon,F1F_Side_Setback,100,50
Rutland_Mendon_rev.geojson,Mendon,F1F_Rear_Setback,100,50
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Lot_Impervious_Coverage,10,30
Rutland_Mendon_rev.geojson,Mendon,District_Name,Ski Area Development,Wheelerville
Rutland_Mendon_rev.geojson,Mendon,Abbreviated_District_Name,VILLAGE,WHEELERVILLE
Rutland_Mendon_rev.geojson,Mendon,District_Type,Mixed with Residential,Primarily Residential
Rutland_Mendon_rev.geojson,Mendon,F1F_Front_Setback,40,100
Rutland_Mendon_rev.geojson,Mendon,F1F_Side_Setback,15,50
Rutland_Mendon_rev.geojson,Mendon,F1F_Rear_Setback,20,50
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Lot_Impervious_Coverage,40,30
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Stories,3,2
Rutland_Mendon_rev.geojson,Mendon,F1F_Max_Height,30,12
Rutland_Mendon_rev.geojson,Mendon,ADU_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,PRD_Allowance,Allowed/Conditional,Prohibited
Rutland_Mendon_rev.geojson,Mendon,PRD_Mobile_or_Manufactured_Home_Park,Yes,No
Rutland_Mendon_rev.geojson,Mendon,F1F_Frontage,100,65
Rutland_Mendon_rev.geojson,Mendon,F2F_Frontage,100,65
Rutland_Mendon_rev.geojson,Mendon,F3F_Frontage,100,65
Rutland_Mendon_rev.geojson,Mendon,F4F_Frontage,100,65
Rutland_Mendon_rev.geojson,Mendon,PUD_Allowance,t,f
Rutland_Mendon_rev.geojson,Mendon,F1F_Allowance,Allowed/Conditional,Public Hearing
Rutland_Mendon_rev.geojson,Mendon,F2F_Allowance,Allowed/Conditional,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F3F_Allowance,Public Hearing,Prohibited
Rutland_Mendon_rev.geojson,Mendon,F4F_Allowance,Public Hearing,Prohibited
Rutland_Mendon_rev.geojson,Mendon,District_Name,Village,Wheelerville
Rutland_Pawlet_rev.geojson,Pawlet,Abbreviated_District_Name,ARR,VC
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Allowance,Not Mentioned,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Mobile_or_Manufactured_Home_Park,No,Yes
Rutland_Pawlet_rev.geojson,Pawlet,Base_Density,.2,1
Rutland_Pawlet_rev.geojson,Pawlet,PUD_Allowance,f,t
Rutland_Pawlet_rev.geojson,Pawlet,F3F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,F4F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,District_Name,Agriculture and Rural Residential,Village and Commercial
Rutland_Pawlet_rev.geojson,Pawlet,Abbreviated_District_Name,FA,VC
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Mobile_or_Manufactured_Home_Park,No,Yes
Rutland_Pawlet_rev.geojson,Pawlet,Base_Density,.04,1
Rutland_Pawlet_rev.geojson,Pawlet,F1F_Frontage,150,50
Rutland_Pawlet_rev.geojson,Pawlet,PUD_Required_with_Subdivision,f,t
Rutland_Pawlet_rev.geojson,Pawlet,PUD_Allowance,f,t
Rutland_Pawlet_rev.geojson,Pawlet,F2F_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,F3F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,F4F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,District_Name,Forest and Agriculture,Village and Commercial
Rutland_Pawlet_rev.geojson,Pawlet,Abbreviated_District_Name,FHO,VC
Rutland_Pawlet_rev.geojson,Pawlet,Overlay_District,Yes,No
Rutland_Pawlet_rev.geojson,Pawlet,District_Type,Nonresidential,Mixed with Residential
Rutland_Pawlet_rev.geojson,Pawlet,ADU_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,ADU_Max_Size_as_Percent_of_Primary_Strcture,No,Yes
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Mobile_or_Manufactured_Home_Park,No,Yes
Rutland_Pawlet_rev.geojson,Pawlet,Base_Density,0,1
Rutland_Pawlet_rev.geojson,Pawlet,PUD_Allowance,f,t
Rutland_Pawlet_rev.geojson,Pawlet,F1F_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,F2F_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,F3F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,F4F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,District_Name,Flood Hazard Overlay,Village and Commercial
Rutland_Pawlet_rev.geojson,Pawlet,LAST_UPDATE,2024-04-10,2024-04-14
Rutland_Pawlet_rev.geojson,Pawlet,Abbreviated_District_Name,H,VC
Rutland_Pawlet_rev.geojson,Pawlet,District_Type,Nonresidential,Mixed with Residential
Rutland_Pawlet_rev.geojson,Pawlet,ADU_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,ADU_Max_Size_as_Percent_of_Primary_Strcture,No,Yes
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Mobile_or_Manufactured_Home_Park,No,Yes
Rutland_Pawlet_rev.geojson,Pawlet,Base_Density,0,1
Rutland_Pawlet_rev.geojson,Pawlet,PUD_Allowance,f,t
Rutland_Pawlet_rev.geojson,Pawlet,F1F_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,F2F_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,F3F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,F4F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,District_Name,Highland,Village and Commercial
Rutland_Pawlet_rev.geojson,Pawlet,Abbreviated_District_Name,I,VC
Rutland_Pawlet_rev.geojson,Pawlet,ADU_Allowance,Public Hearing,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Mobile_or_Manufactured_Home_Park,No,Yes
Rutland_Pawlet_rev.geojson,Pawlet,F1F_Frontage,150,50
Rutland_Pawlet_rev.geojson,Pawlet,PUD_Required_with_Subdivision,f,t
Rutland_Pawlet_rev.geojson,Pawlet,PUD_Allowance,f,t
Rutland_Pawlet_rev.geojson,Pawlet,F1F_Allowance,Public Hearing,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,F2F_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,F3F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,F4F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,District_Name,Industrial,Village and Commercial
Rutland_Pawlet_rev.geojson,Pawlet,Abbreviated_District_Name,RC,VC
Rutland_Pawlet_rev.geojson,Pawlet,Overlay_District,Yes,No
Rutland_Pawlet_rev.geojson,Pawlet,District_Type,Nonresidential,Mixed with Residential
Rutland_Pawlet_rev.geojson,Pawlet,ADU_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,ADU_Max_Size_as_Percent_of_Primary_Strcture,No,Yes
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,PRD_Mobile_or_Manufactured_Home_Park,No,Yes
Rutland_Pawlet_rev.geojson,Pawlet,Base_Density,0,1
Rutland_Pawlet_rev.geojson,Pawlet,PUD_Allowance,f,t
Rutland_Pawlet_rev.geojson,Pawlet,F1F_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,F2F_Allowance,Prohibited,Allowed/Conditional
Rutland_Pawlet_rev.geojson,Pawlet,F3F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,F4F_Allowance,Prohibited,Public Hearing
Rutland_Pawlet_rev.geojson,Pawlet,District_Name,River Corridor Overlay,Village and Commercial
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,ARR-10,VR
Rutland_Poultney_rev.geojson,Poultney,District_Type,Mixed with Residential,Primarily Residential
Rutland_Poultney_rev.geojson,Poultney,F1F_Min_Lot,10,0.17
Rutland_Poultney_rev.geojson,Poultney,F1F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Min_Lot_Size,10,0.17
Rutland_Poultney_rev.geojson,Poultney,F2F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Min_Lot_Size,10,0.17
Rutland_Poultney_rev.geojson,Poultney,F3F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Min_Lot_Size,10,0.17
Rutland_Poultney_rev.geojson,Poultney,F4F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Frontage,250,75
Rutland_Poultney_rev.geojson,Poultney,F2F_Frontage,250,75
Rutland_Poultney_rev.geojson,Poultney,F3F_Frontage,250,75
Rutland_Poultney_rev.geojson,Poultney,F4F_Frontage,250,75
Rutland_Poultney_rev.geojson,Poultney,District_Name,Agriculture/Rural Residential - 10 Acre,Village Residential
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,ARR-2,VR
Rutland_Poultney_rev.geojson,Poultney,District_Type,Mixed with Residential,Primarily Residential
Rutland_Poultney_rev.geojson,Poultney,F1F_Min_Lot,1.8,0.17
Rutland_Poultney_rev.geojson,Poultney,F1F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Min_Lot_Size,1.8,0.17
Rutland_Poultney_rev.geojson,Poultney,F2F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Min_Lot_Size,1.8,0.17
Rutland_Poultney_rev.geojson,Poultney,F3F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Min_Lot_Size,1.8,0.17
Rutland_Poultney_rev.geojson,Poultney,F4F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,F2F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,F3F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,F4F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,District_Name,Agriculture/Rural Residential - 2 Acre,Village Residential
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,ARR-5,VR
Rutland_Poultney_rev.geojson,Poultney,District_Type,Mixed with Residential,Primarily Residential
Rutland_Poultney_rev.geojson,Poultney,F1F_Min_Lot,5,0.17
Rutland_Poultney_rev.geojson,Poultney,F1F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Min_Lot_Size,5,0.17
Rutland_Poultney_rev.geojson,Poultney,F2F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Min_Lot_Size,5,0.17
Rutland_Poultney_rev.geojson,Poultney,F3F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Min_Lot_Size,5,0.17
Rutland_Poultney_rev.geojson,Poultney,F4F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,F2F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,F3F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,F4F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,District_Name,Agriculture/Rural Residential - 5 Acre,Village Residential
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,CC,VR
Rutland_Poultney_rev.geojson,Poultney,District_Type,Mixed with Residential,Primarily Residential
Rutland_Poultney_rev.geojson,Poultney,PUD_Allowance,t,f
Rutland_Poultney_rev.geojson,Poultney,District_Name,College Campus,Village Residential
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,CD,VR
Rutland_Poultney_rev.geojson,Poultney,Overlay_District,Yes,No
Rutland_Poultney_rev.geojson,Poultney,District_Type,Nonresidential,Primarily Residential
Rutland_Poultney_rev.geojson,Poultney,ADU_Allowance,Prohibited,Allowed/Conditional
Rutland_Poultney_rev.geojson,Poultney,ADU_Owner_Occupancy_Required,No,Yes
Rutland_Poultney_rev.geojson,Poultney,F1F_Allowance,Prohibited,Allowed/Conditional
Rutland_Poultney_rev.geojson,Poultney,F2F_Allowance,Prohibited,Allowed/Conditional
Rutland_Poultney_rev.geojson,Poultney,F3F_Allowance,Prohibited,Public Hearing
Rutland_Poultney_rev.geojson,Poultney,F4F_Allowance,Prohibited,Public Hearing
Rutland_Poultney_rev.geojson,Poultney,District_Name,Northeast Conservation and Wildlife Habitat Overlay District,Village Residential
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,FH,VR
Rutland_Poultney_rev.geojson,Poultney,Overlay_District,Yes,No
Rutland_Poultney_rev.geojson,Poultney,District_Type,Mixed with Residential,Primarily Residential
Rutland_Poultney_rev.geojson,Poultney,ADU_Allowance,Not Mentioned,Allowed/Conditional
Rutland_Poultney_rev.geojson,Poultney,ADU_Owner_Occupancy_Required,No,Yes
Rutland_Poultney_rev.geojson,Poultney,F1F_Allowance,Overlay,Allowed/Conditional
Rutland_Poultney_rev.geojson,Poultney,F2F_Allowance,Overlay,Allowed/Conditional
Rutland_Poultney_rev.geojson,Poultney,F3F_Allowance,Overlay,Public Hearing
Rutland_Poultney_rev.geojson,Poultney,F4F_Allowance,Overlay,Public Hearing
Rutland_Poultney_rev.geojson,Poultney,District_Name,Flood Hazard Area Overlay,Village Residential
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,I,VR
Rutland_Poultney_rev.geojson,Poultney,District_Type,Mixed with Residential,Primarily Residential
Rutland_Poultney_rev.geojson,Poultney,F1F_Min_Lot,0.92,0.17
Rutland_Poultney_rev.geojson,Poultney,F2F_Min_Lot_Size,0.92,0.17
Rutland_Poultney_rev.geojson,Poultney,F3F_Min_Lot_Size,0.92,0.17
Rutland_Poultney_rev.geojson,Poultney,F4F_Min_Lot_Size,0.92,0.17
Rutland_Poultney_rev.geojson,Poultney,F1F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,F2F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,F3F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,F4F_Frontage,150,75
Rutland_Poultney_rev.geojson,Poultney,District_Name,Industrial,Village Residential
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,LS,VR
Rutland_Poultney_rev.geojson,Poultney,District_Type,Mixed with Residential,Primarily Residential
Rutland_Poultney_rev.geojson,Poultney,F1F_Min_Lot,0.46,0.17
Rutland_Poultney_rev.geojson,Poultney,F1F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Max_Stories,2,3
Rutland_Poultney_rev.geojson,Poultney,F1F_Max_Height,30,35
Rutland_Poultney_rev.geojson,Poultney,F1F_Frontage,80,75
Rutland_Poultney_rev.geojson,Poultney,F2F_Allowance,Prohibited,Allowed/Conditional
Rutland_Poultney_rev.geojson,Poultney,F3F_Allowance,Prohibited,Public Hearing
Rutland_Poultney_rev.geojson,Poultney,F4F_Allowance,Prohibited,Public Hearing
Rutland_Poultney_rev.geojson,Poultney,District_Name,Lake Shore,Village Residential
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,RR-1,VR
Rutland_Poultney_rev.geojson,Poultney,F1F_Min_Lot,0.92,0.17
Rutland_Poultney_rev.geojson,Poultney,F1F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Min_Lot_Size,0.92,0.17
Rutland_Poultney_rev.geojson,Poultney,F2F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Min_Lot_Size,0.92,0.17
Rutland_Poultney_rev.geojson,Poultney,F3F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Min_Lot_Size,0.92,0.17
Rutland_Poultney_rev.geojson,Poultney,F4F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Frontage,100,75
Rutland_Poultney_rev.geojson,Poultney,F2F_Frontage,100,75
Rutland_Poultney_rev.geojson,Poultney,F3F_Frontage,100,75
Rutland_Poultney_rev.geojson,Poultney,F4F_Frontage,100,75
Rutland_Poultney_rev.geojson,Poultney,District_Name,Rural Residential - 1 Acre,Village Residential
Rutland_Poultney_rev.geojson,Poultney,LAST_UPDATE,2024-04-14,2024-04-13
Rutland_Poultney_rev.geojson,Poultney,Abbreviated_District_Name,UD,VR
Rutland_Poultney_rev.geojson,Poultney,District_Type,Mixed with Residential,Primarily Residential
Rutland_Poultney_rev.geojson,Poultney,F1F_Min_Lot,0.57,0.17
Rutland_Poultney_rev.geojson,Poultney,F1F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Min_Lot_Size,0.57,0.17
Rutland_Poultney_rev.geojson,Poultney,F2F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F2F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Min_Lot_Size,0.57,0.17
Rutland_Poultney_rev.geojson,Poultney,F3F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F3F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Min_Lot_Size,0.57,0.17
Rutland_Poultney_rev.geojson,Poultney,F4F_Side_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F4F_Rear_Setback,20,15
Rutland_Poultney_rev.geojson,Poultney,F1F_Frontage,100,75
Rutland_Poultney_rev.geojson,Poultney,F2F_Frontage,100,75
